Font Name,Family,Serif,Weight,Optical Size,Italic,Font Width,Style,Case,Glyph Name,Glyph Width,Glyph Height,Shape Width,Shape Height,Shape Area,On Curve Points,Total Points,Non Extrema Points
TimesLTStd-Bold,Times LT Std,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,o,500,1001,0.11713973333333336,451,487,8,24,0
TimesLTStd-Bold,Times LT Std,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,p,556,1001,0.17320905882352947,505,678,21,43,0
TimesLTStd-Bold,Times LT Std,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,q,556,1001,0.16684117647058827,502,678,18,38,0
TimesLTStd-Bold,Times LT Std,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,r,444,1001,0.0908994705882353,405,473,17,33,0
TimesLTStd-Bold,Times LT Std,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,s,389,1001,0.08855378823529413,336,487,18,42,0
TimesLTStd-Bold,Times LT Std,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,t,333,1001,0.09268969411764708,312,642,15,25,0
TimesLTStd-Bold,Times LT Std,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,u,556,1001,0.13975058823529413,521,475,18,34,0
TimesLTStd-Bold,Times LT Std,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,v,500,1001,0.07951686274509803,464,475,18,32,1
TimesLTStd-Bold,Times LT Std,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,w,722,1001,0.14015294117647062,684,475,28,48,1
TimesLTStd-Bold,Times LT Std,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,x,500,1001,0.10239623529411766,472,461,28,54,1
TimesLTStd-Bold,Times LT Std,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,y,500,1001,0.10300799999999997,464,666,25,53,1
TimesLTStd-Bold,Times LT Std,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,z,444,1001,0.10026478823529411,399,461,14,20,1
TimesLTStd-BoldItalic,Times LT Std,Serif,Bold,Text,Italic,Regular,Bold Italic,Upper,A,667,1001,0.13258235294117648,660,683,20,32,0
TimesLTStd-BoldItalic,Times LT Std,Serif,Bold,Text,Italic,Regular,Bold Italic,Upper,B,667,1001,0.20740574117647065,648,669,22,50,0
TimesLTStd-BoldItalic,Times LT Std,Serif,Bold,Text,Italic,Regular,Bold Italic,Upper,C,667,1001,0.13691958823529413,645,703,14,34,0
TimesLTStd-BoldItalic,Times LT Std,Serif,Bold,Text,Italic,Regular,Bold Italic,Upper,D,722,1001,0.201369,731,669,16,36,1
TimesLTStd-BoldItalic,Times LT Std,Serif,Bold,Text,Italic,Regular,Bold Italic,Upper,E,667,1001,0.16769600000000004,680,669,26,48,0
TimesLTStd-BoldItalic,Times LT Std,Serif,Bold,Text,Italic,Regular,Bold Italic,Upper,F,667,1001,0.14654772941176472,673,669,23,43,0
TimesLTStd-BoldItalic,Times LT Std,Serif,Bold,Text,Italic,Regular,Bold Italic,Upper,G,722,1001,0.17751439215686277,685,703,20,44,1
TimesLTStd-BoldItalic,Times LT Std,Serif,Bold,Text,Italic,Regular,Bold Italic,Upper,H,778,1001,0.22887145882352947,823,669,32,56,0
TimesLTStd-BoldItalic,Times LT Std,Serif,Bold,Text,Italic,Regular,Bold Italic,Upper,I,389,1001,0.10916505882352945,438,669,14,26,0
TimesLTStd-BoldItalic,Times LT Std,Serif,Bold,Text,Italic,Regular,Bold Italic,Upper,J,500,1001,0.13046964705882358,570,768,15,35,0
TimesLTStd-BoldItalic,Times LT Std,Serif,Bold,Text,Italic,Regular,Bold Italic,Upper,K,667,1001,0.1915779882352941,723,669,33,59,1
TimesLTStd-BoldItalic,Times LT Std,Serif,Bold,Text,Italic,Regular,Bold Italic,Upper,L,611,1001,0.13165920000000003,612,669,16,30,0
TimesLTStd-BoldItalic,Times LT Std,Serif,Bold,Text,Italic,Regular,Bold Italic,Upper,M,889,1001,0.24758489411764711,946,681,31,49,0
TimesLTStd-BoldItalic,Times LT Std,Serif,Bold,Text,Italic,Regular,Bold Italic,Upper,N,722,1001,0.15383294117647062,775,684,22,36,0
TimesLTStd-BoldItalic,Times LT Std,Serif,Bold,Text,Italic,Regular,Bold Italic,Upper,O,722,1001,0.1903779137254902,664,703,8,24,0
TimesLTStd-BoldItalic,Times LT Std,Serif,Bold,Text,Italic,Regular,Bold Italic,Upper,P,611,1001,0.15783152941176473,640,669,21,47,1
TimesLTStd-BoldItalic,Times LT Std,Serif,Bold,Text,Italic,Regular,Bold Italic,Upper,Q,722,1001,0.24415670588235294,664,893,22,58,0
TimesLTStd-BoldItalic,Times LT Std,Serif,Bold,Text,Italic,Regular,Bold Italic,Upper,R,667,1001,0.2103965647058824,652,669,25,49,1
TimesLTStd-BoldItalic,Times LT Std,Serif,Bold,Text,Italic,Regular,Bold Italic,Upper,S,556,1001,0.13579203137254903,524,703,19,45,1
TimesLTStd-BoldItalic,Times LT Std,Serif,Bold,Text,Italic,Regular,Bold Italic,Upper,T,611,1001,0.13694823529411768,600,669,16,26,0
TimesLTStd-BoldItalic,Times LT Std,Serif,Bold,Text,Italic,Regular,Bold Italic,Upper,U,722,1001,0.1459134117647059,677,687,20,42,0
TimesLTStd-BoldItalic,Times LT Std,Serif,Bold,Text,Italic,Regular,Bold Italic,Upper,V,667,1001,0.12608470588235293,650,687,18,30,0
TimesLTStd-BoldItalic,Times LT Std,Serif,Bold,Text,Italic,Regular,Bold Italic,Upper,W,889,1001,0.21687647058823528,875,687,31,49,0
TimesLTStd-BoldItalic,Times LT Std,Serif,Bold,Text,Italic,Regular,Bold Italic,Upper,X,667,1001,0.15069552941176473,718,669,30,56,1
TimesLTStd-BoldItalic,Times LT Std,Serif,Bold,Text,Italic,Regular,Bold Italic,Upper,Y,611,1001,0.1291406117647059,586,669,23,41,0
TimesLTStd-BoldItalic,Times LT Std,Serif,Bold,Text,Italic,Regular,Bold Italic,Upper,Z,611,1001,0.15609737647058824,601,669,15,21,1
TimesLTStd-BoldItalic,Times LT Std,Serif,Bold,Text,Italic,Regular,Bold Italic,Lower,a,500,1001,0.119952,476,476,20,48,0
TimesLTStd-BoldItalic,Times LT Std,Serif,Bold,Text,Italic,Regular,Bold Italic,Lower,b,500,1001,0.14450528627450981,458,712,15,37,0
TimesLTStd-BoldItalic,Times LT Std,Serif,Bold,Text,Italic,Regular,Bold Italic,Lower,c,444,1001,0.07838803921568627,397,475,12,34,0
TimesLTStd-BoldItalic,Times LT Std,Serif,Bold,Text,Italic,Regular,Bold Italic,Lower,d,500,1001,0.15172021960784313,538,712,22,56,0
TimesLTStd-BoldItalic,Times LT Std,Serif,Bold,Text,Italic,Regular,Bold Italic,Lower,e,444,1001,0.08857911764705882,393,475,12,34,0
TimesLTStd-BoldItalic,Times LT Std,Serif,Bold,Text,Italic,Regular,Bold Italic,Lower,f,333,1001,0.1241359411764706,615,903,22,52,1
TimesLTStd-BoldItalic,Times LT Std,Serif,Bold,Text,Italic,Regular,Bold Italic,Lower,g,500,1001,0.1451264705882353,530,665,28,74,1
TimesLTStd-BoldItalic,Times LT Std,Serif,Bold,Text,Italic,Regular,Bold Italic,Lower,h,556,1001,0.15606541176470592,511,708,21,51,1
TimesLTStd-BoldItalic,Times LT Std,Serif,Bold,Text,Italic,Regular,Bold Italic,Lower,i,278,1001,0.07518642352941178,261,693,15,39,0
TimesLTStd-BoldItalic,Times LT Std,Serif,Bold,Text,Italic,Regular,Bold Italic,Lower,j,278,1001,0.10138531764705883,468,891,18,48,0
TimesLTStd-BoldItalic,Times LT Std,Serif,Bold,Text,Italic,Regular,Bold Italic,Lower,k,500,1001,0.13748516078431375,506,707,23,45,0
TimesLTStd-BoldItalic,Times LT Std,Serif,Bold,Text,Italic,Regular,Bold Italic,Lower,l,278,1001,0.09035745882352941,288,708,12,30,0
TimesLTStd-BoldItalic,Times LT Std,Serif,Bold,Text,Italic,Regular,Bold Italic,Lower,m,778,1001,0.18488320000000003,736,471,28,68,1
TimesLTStd-BoldItalic,Times LT Std,Serif,Bold,Text,Italic,Regular,Bold Italic,Lower,n,556,1001,0.12534880000000004,499,471,18,44,0
TimesLTStd-BoldItalic,Times LT Std,Serif,Bold,Text,Italic,Regular,Bold Italic,Lower,o,500,1001,0.10338235294117647,444,475,8,24,0
TimesLTStd-BoldItalic,Times LT Std,Serif,Bold,Text,Italic,Regular,Bold Italic,Lower,p,500,1001,0.1450868862745098,566,667,21,51,2
TimesLTStd-BoldItalic,Times LT Std,Serif,Bold,Text,Italic,Regular,Bold Italic,Lower,q,500,1001,0.14506596078431375,470,667,20,42,0
TimesLTStd-BoldItalic,Times LT Std,Serif,Bold,Text,Italic,Regular,Bold Italic,Lower,r,389,1001,0.07576800000000002,410,462,13,31,1
TimesLTStd-BoldItalic,Times LT Std,Serif,Bold,Text,Italic,Regular,Bold Italic,Lower,s,389,1001,0.07343686274509804,352,475,19,45,1
TimesLTStd-BoldItalic,Times LT Std,Serif,Bold,Text,Italic,Regular,Bold Italic,Lower,t,278,1001,0.07595435294117649,292,603,15,29,0
TimesLTStd-BoldItalic,Times LT Std,Serif,Bold,Text,Italic,Regular,Bold Italic,Lower,u,556,1001,0.12334658823529414,477,471,20,50,1
TimesLTStd-BoldItalic,Times LT Std,Serif,Bold,Text,Italic,Regular,Bold Italic,Lower,v,444,1001,0.07386715686274509,385,475,13,31,1
TimesLTStd-BoldItalic,Times LT Std,Serif,Bold,Text,Italic,Regular,Bold Italic,Lower,w,667,1001,0.12364529411764706,598,475,22,46,1
TimesLTStd-BoldItalic,Times LT Std,Serif,Bold,Text,Italic,Regular,Bold Italic,Lower,x,500,1001,0.09497205882352942,515,475,26,62,1
TimesLTStd-BoldItalic,Times LT Std,Serif,Bold,Text,Italic,Regular,Bold Italic,Lower,y,444,1001,0.09915543529411766,486,667,18,48,3
TimesLTStd-BoldItalic,Times LT Std,Serif,Bold,Text,Italic,Regular,Bold Italic,Lower,z,389,1001,0.0755966,411,527,17,35,0
WalbaumBook-Regular,Berthold Walbaum,Serif,Regular,Text,Roman,Regular,Regular Roman,Upper,A,708,930,0.10804080000000003,654,714,23,23,0
WalbaumBook-Regular,Berthold Walbaum,Serif,Regular,Text,Roman,Regular,Regular Roman,Upper,B,667,930,0.17033980392156867,575,706,31,59,6
WalbaumBook-Regular,Berthold Walbaum,Serif,Regular,Text,Roman,Regular,Regular Roman,Upper,C,708,930,0.11711742352941178,577,729,16,40,4
WalbaumBook-Regular,Berthold Walbaum,Serif,Regular,Text,Roman,Regular,Regular Roman,Upper,D,792,930,0.17492188235294123,702,706,22,38,4
WalbaumBook-Regular,Berthold Walbaum,Serif,Regular,Text,Roman,Regular,Regular Roman,Upper,E,688,930,0.1430992784313726,601,706,32,44,2
WalbaumBook-Regular,Berthold Walbaum,Serif,Regular,Text,Roman,Regular,Regular Roman,Upper,F,604,930,0.120022768627451,563,706,31,43,3
WalbaumBook-Regular,Berthold Walbaum,Serif,Regular,Text,Roman,Regular,Regular Roman,Upper,G,771,930,0.14446280000000003,681,731,23,45,3
WalbaumBook-Regular,Berthold Walbaum,Serif,Regular,Text,Roman,Regular,Regular Roman,Upper,H,771,930,0.1784103529411765,716,706,36,36,0
WalbaumBook-Regular,Berthold Walbaum,Serif,Regular,Text,Roman,Regular,Regular Roman,Upper,I,354,930,0.08604894117647059,296,706,16,16,0
WalbaumBook-Regular,Berthold Walbaum,Serif,Regular,Text,Roman,Regular,Regular Roman,Upper,J,458,930,0.09546666666666667,400,716,19,39,3
WalbaumBook-Regular,Berthold Walbaum,Serif,Regular,Text,Roman,Regular,Regular Roman,Upper,K,729,930,0.160262,681,706,38,38,0
WalbaumBook-Regular,Berthold Walbaum,Serif,Regular,Text,Roman,Regular,Regular Roman,Upper,L,667,930,0.10908945882352944,597,706,19,23,1
WalbaumBook-Regular,Berthold Walbaum,Serif,Regular,Text,Roman,Regular,Regular Roman,Upper,M,938,930,0.209948,876,719,32,32,0
WalbaumBook-Regular,Berthold Walbaum,Serif,Regular,Text,Roman,Regular,Regular Roman,Upper,N,750,930,0.13442823529411768,690,720,25,25,0
WalbaumBook-Regular,Berthold Walbaum,Serif,Regular,Text,Roman,Regular,Regular Roman,Upper,O,771,930,0.15800560110317782,652,727,15,45,7
WalbaumBook-Regular,Berthold Walbaum,Serif,Regular,Text,Roman,Regular,Regular Roman,Upper,P,583,930,0.1325618823529412,532,706,24,36,2
WalbaumBook-Regular,Berthold Walbaum,Serif,Regular,Text,Roman,Regular,Regular Roman,Upper,Q,771,930,0.17586101960784317,652,905,25,69,12
WalbaumBook-Regular,Berthold Walbaum,Serif,Regular,Text,Roman,Regular,Regular Roman,Upper,R,688,930,0.16930710588235295,637,706,31,51,3
WalbaumBook-Regular,Berthold Walbaum,Serif,Regular,Text,Roman,Regular,Regular Roman,Upper,S,542,930,0.12173016470588238,466,732,19,49,5
WalbaumBook-Regular,Berthold Walbaum,Serif,Regular,Text,Roman,Regular,Regular Roman,Upper,T,688,930,0.11958809411764709,626,706,22,30,2
WalbaumBook-Regular,Berthold Walbaum,Serif,Regular,Text,Roman,Regular,Regular Roman,Upper,U,771,930,0.1174548862745098,709,716,23,33,1
WalbaumBook-Regular,Berthold Walbaum,Serif,Regular,Text,Roman,Regular,Regular Roman,Upper,V,646,930,0.10184423529411765,645,719,19,19,0
WalbaumBook-Regular,Berthold Walbaum,Serif,Regular,Text,Roman,Regular,Regular Roman,Upper,W,1021,930,0.19472160000000002,1017,718,31,31,0
WalbaumBook-Regular,Berthold Walbaum,Serif,Regular,Text,Roman,Regular,Regular Roman,Upper,X,708,930,0.12926721568627453,667,706,36,36,0
WalbaumBook-Regular,Berthold Walbaum,Serif,Regular,Text,Roman,Regular,Regular Roman,Upper,Y,625,930,0.10711265882352944,624,706,27,27,0
WalbaumBook-Regular,Berthold Walbaum,Serif,Regular,Text,Roman,Regular,Regular Roman,Upper,Z,688,930,0.13674804705882357,588,706,14,22,2
WalbaumBook-Regular,Berthold Walbaum,Serif,Regular,Text,Roman,Regular,Regular Roman,Lower,a,542,930,0.1009660235294118,473,504,28,70,7
WalbaumBook-Regular,Berthold Walbaum,Serif,Regular,Text,Roman,Regular,Regular Roman,Lower,b,583,930,0.132171168627451,506,724,24,52,5
WalbaumBook-Regular,Berthold Walbaum,Serif,Regular,Text,Roman,Regular,Regular Roman,Lower,c,500,930,0.07311063529411765,443,501,14,40,3
WalbaumBook-Regular,Berthold Walbaum,Serif,Regular,Text,Roman,Regular,Regular Roman,Lower,d,583,930,0.13471932549019608,509,718,22,42,1
WalbaumBook-Regular,Berthold Walbaum,Serif,Regular,Text,Roman,Regular,Regular Roman,Lower,e,521,930,0.08546042352941177,444,506,18,48,7
WalbaumBook-Regular,Berthold Walbaum,Serif,Regular,Text,Roman,Regular,Regular Roman,Lower,f,313,930,0.08775190588235296,388,712,25,41,2
WalbaumBook-Regular,Berthold Walbaum,Serif,Regular,Text,Roman,Regular,Regular Roman,Lower,g,542,930,0.13070350588235297,486,707,33,99,4
WalbaumBook-Regular,Berthold Walbaum,Serif,Regular,Text,Roman,Regular,Regular Roman,Lower,h,625,930,0.13632,576,710,31,45,2
WalbaumBook-Regular,Berthold Walbaum,Serif,Regular,Text,Roman,Regular,Regular Roman,Lower,i,313,930,0.06425725490196078,266,700,20,32,1
WalbaumBook-Regular,Berthold Walbaum,Serif,Regular,Text,Roman,Regular,Regular Roman,Lower,j,313,930,0.07843129411764707,222,910,18,38,3
WalbaumBook-Regular,Berthold Walbaum,Serif,Regular,Text,Roman,Regular,Regular Roman,Lower,k,583,930,0.12381564705882354,549,710,37,39,0
WalbaumBook-Regular,Berthold Walbaum,Serif,Regular,Text,Roman,Regular,Regular Roman,Lower,l,313,930,0.0762846274509804,266,710,15,17,0
WalbaumBook-Regular,Berthold Walbaum,Serif,Regular,Text,Roman,Regular,Regular Roman,Lower,m,938,930,0.17291921568627452,889,496,47,79,5
WalbaumBook-Regular,Berthold Walbaum,Serif,Regular,Text,Roman,Regular,Regular Roman,Lower,n,625,930,0.11162836862745099,574,491,31,47,2
WalbaumBook-Regular,Berthold Walbaum,Serif,Regular,Text,Roman,Regular,Regular Roman,Lower,o,562,930,0.09381372544913831,459,506,9,27,1
WalbaumBook-Regular,Berthold Walbaum,Serif,Regular,Text,Roman,Regular,Regular Roman,Lower,p,583,930,0.13562098823529414,516,713,27,53,4
WalbaumBook-Regular,Berthold Walbaum,Serif,Regular,Text,Roman,Regular,Regular Roman,Lower,q,542,930,0.13387258823529413,517,710,24,48,4
WalbaumBook-Regular,Berthold Walbaum,Serif,Regular,Text,Roman,Regular,Regular Roman,Lower,r,437,930,0.07230860000000001,411,493,23,41,1
WalbaumBook-Regular,Berthold Walbaum,Serif,Regular,Text,Roman,Regular,Regular Roman,Lower,s,458,930,0.07851858823529412,354,505,18,46,4
WalbaumBook-Regular,Berthold Walbaum,Serif,Regular,Text,Roman,Regular,Regular Roman,Lower,t,313,930,0.0690290980392157,319,620,16,24,0
WalbaumBook-Regular,Berthold Walbaum,Serif,Regular,Text,Roman,Regular,Regular Roman,Lower,u,625,930,0.10908467843137255,577,497,29,49,3
WalbaumBook-Regular,Berthold Walbaum,Serif,Regular,Text,Roman,Regular,Regular Roman,Lower,v,562,930,0.06692743529411765,542,492,19,19,0
WalbaumBook-Regular,Berthold Walbaum,Serif,Regular,Text,Roman,Regular,Regular Roman,Lower,w,854,930,0.1255120941176471,834,492,31,31,0
WalbaumBook-Regular,Berthold Walbaum,Serif,Regular,Text,Roman,Regular,Regular Roman,Lower,x,562,930,0.0822577411764706,517,483,36,36,0
WalbaumBook-Regular,Berthold Walbaum,Serif,Regular,Text,Roman,Regular,Regular Roman,Lower,y,542,930,0.08306987450980392,521,701,25,39,2
WalbaumBook-Regular,Berthold Walbaum,Serif,Regular,Text,Roman,Regular,Regular Roman,Lower,z,500,930,0.08545122352941179,438,483,14,22,2
WalbaumBook-Italic,Berthold Walbaum,Serif,Regular,Text,Italic,Regular,Regular Italic,Upper,A,708,930,0.10705231764705885,777,717,21,25,0
WalbaumBook-Italic,Berthold Walbaum,Serif,Regular,Text,Italic,Regular,Regular Italic,Upper,B,646,930,0.171422337254902,673,706,25,55,6
WalbaumBook-Italic,Berthold Walbaum,Serif,Regular,Text,Italic,Regular,Regular Italic,Upper,C,688,930,0.11258032941176473,654,744,17,47,4
WalbaumBook-Italic,Berthold Walbaum,Serif,Regular,Text,Italic,Regular,Regular Italic,Upper,D,792,930,0.17001587450980393,808,706,19,41,4
WalbaumBook-Italic,Berthold Walbaum,Serif,Regular,Text,Italic,Regular,Regular Italic,Upper,E,688,930,0.14070164705882357,726,706,29,53,3
WalbaumBook-Italic,Berthold Walbaum,Serif,Regular,Text,Italic,Regular,Regular Italic,Upper,F,625,930,0.12496200000000002,765,706,25,41,1
WalbaumBook-Italic,Berthold Walbaum,Serif,Regular,Text,Italic,Regular,Regular Italic,Upper,G,771,930,0.13288336470588238,691,743,19,45,2
WalbaumBook-Italic,Berthold Walbaum,Serif,Regular,Text,Italic,Regular,Regular Italic,Upper,H,792,930,0.17747178823529414,929,706,28,32,0
WalbaumBook-Italic,Berthold Walbaum,Serif,Regular,Text,Italic,Regular,Regular Italic,Upper,I,354,930,0.08629258039215687,487,706,12,16,0
WalbaumBook-Italic,Berthold Walbaum,Serif,Regular,Text,Italic,Regular,Regular Italic,Upper,J,417,930,0.09622588235294119,568,720,15,31,0
WalbaumBook-Italic,Berthold Walbaum,Serif,Regular,Text,Italic,Regular,Regular Italic,Upper,K,708,930,0.15158235294117647,750,706,29,35,0
WalbaumBook-Italic,Berthold Walbaum,Serif,Regular,Text,Italic,Regular,Regular Italic,Upper,L,667,930,0.10764700392156863,659,706,14,22,0
WalbaumBook-Italic,Berthold Walbaum,Serif,Regular,Text,Italic,Regular,Regular Italic,Upper,M,958,930,0.1997232470588236,1093,706,25,29,0
WalbaumBook-Italic,Berthold Walbaum,Serif,Regular,Text,Italic,Regular,Regular Italic,Upper,N,729,930,0.1218336,888,714,20,24,0
WalbaumBook-Italic,Berthold Walbaum,Serif,Regular,Text,Italic,Regular,Regular Italic,Upper,O,750,930,0.15212666759707102,671,741,11,33,3
WalbaumBook-Italic,Berthold Walbaum,Serif,Regular,Text,Italic,Regular,Regular Italic,Upper,P,625,930,0.13602820392156867,692,706,24,46,4
WalbaumBook-Italic,Berthold Walbaum,Serif,Regular,Text,Italic,Regular,Regular Italic,Upper,Q,750,930,0.17429636563367476,670,975,22,58,5
WalbaumBook-Italic,Berthold Walbaum,Serif,Regular,Text,Italic,Regular,Regular Italic,Upper,R,708,930,0.16348969411764708,701,708,31,71,6
WalbaumBook-Italic,Berthold Walbaum,Serif,Regular,Text,Italic,Regular,Regular Italic,Upper,S,583,930,0.10645590588235296,552,734,20,56,4
WalbaumBook-Italic,Berthold Walbaum,Serif,Regular,Text,Italic,Regular,Regular Italic,Upper,T,667,930,0.11281603137254906,668,706,16,32,0
WalbaumBook-Italic,Berthold Walbaum,Serif,Regular,Text,Italic,Regular,Regular Italic,Upper,U,771,930,0.11244724705882352,768,718,21,41,4
WalbaumBook-Italic,Berthold Walbaum,Serif,Regular,Text,Italic,Regular,Regular Italic,Upper,V,688,930,0.09690810980392157,742,724,15,21,0
WalbaumBook-Italic,Berthold Walbaum,Serif,Regular,Text,Italic,Regular,Regular Italic,Upper,W,938,930,0.18041399215686277,997,721,25,29,0
WalbaumBook-Italic,Berthold Walbaum,Serif,Regular,Text,Italic,Regular,Regular Italic,Upper,X,750,930,0.11761960000000002,867,706,28,28,0
WalbaumBook-Italic,Berthold Walbaum,Serif,Regular,Text,Italic,Regular,Regular Italic,Upper,Y,667,930,0.1027105411764706,687,706,23,27,0
WalbaumBook-Italic,Berthold Walbaum,Serif,Regular,Text,Italic,Regular,Regular Italic,Upper,Z,688,930,0.14251786666666671,757,706,13,23,1
WalbaumBook-Italic,Berthold Walbaum,Serif,Regular,Text,Italic,Regular,Regular Italic,Lower,a,583,930,0.10879482352941176,545,504,23,61,5
WalbaumBook-Italic,Berthold Walbaum,Serif,Regular,Text,Italic,Regular,Regular Italic,Lower,b,562,930,0.12289129411764708,468,720,16,42,2
WalbaumBook-Italic,Berthold Walbaum,Serif,Regular,Text,Italic,Regular,Regular Italic,Lower,c,458,930,0.07002465882352941,432,498,15,43,2
WalbaumBook-Italic,Berthold Walbaum,Serif,Regular,Text,Italic,Regular,Regular Italic,Lower,d,604,930,0.1333787294117647,584,719,23,59,3
WalbaumBook-Italic,Berthold Walbaum,Serif,Regular,Text,Italic,Regular,Regular Italic,Lower,e,437,930,0.07201632941176472,402,502,17,49,5
WalbaumBook-Italic,Berthold Walbaum,Serif,Regular,Text,Italic,Regular,Regular Italic,Lower,f,313,930,0.09639936078431376,679,883,26,66,4
WalbaumBook-Italic,Berthold Walbaum,Serif,Regular,Text,Italic,Regular,Regular Italic,Lower,g,562,930,0.13619472941176475,628,709,37,109,8
WalbaumBook-Italic,Berthold Walbaum,Serif,Regular,Text,Italic,Regular,Regular Italic,Lower,h,604,930,0.1259473764705882,553,717,24,60,6
WalbaumBook-Italic,Berthold Walbaum,Serif,Regular,Text,Italic,Regular,Regular Italic,Lower,i,313,930,0.06220500000000002,255,715,18,44,2
WalbaumBook-Italic,Berthold Walbaum,Serif,Regular,Text,Italic,Regular,Regular Italic,Lower,j,271,930,0.07446663529411766,444,891,16,38,4
WalbaumBook-Italic,Berthold Walbaum,Serif,Regular,Text,Italic,Regular,Regular Italic,Lower,k,562,930,0.11833766274509808,532,718,33,77,5
WalbaumBook-Italic,Berthold Walbaum,Serif,Regular,Text,Italic,Regular,Regular Italic,Lower,l,313,930,0.07384818823529414,268,717,14,32,2
WalbaumBook-Italic,Berthold Walbaum,Serif,Regular,Text,Italic,Regular,Regular Italic,Lower,m,896,930,0.1623947294117647,861,501,32,82,7
WalbaumBook-Italic,Berthold Walbaum,Serif,Regular,Text,Italic,Regular,Regular Italic,Lower,n,604,930,0.10416925098039216,551,497,23,55,4
WalbaumBook-Italic,Berthold Walbaum,Serif,Regular,Text,Italic,Regular,Regular Italic,Lower,o,562,930,0.0858968569118353,460,496,12,36,4
WalbaumBook-Italic,Berthold Walbaum,Serif,Regular,Text,Italic,Regular,Regular Italic,Lower,p,583,930,0.12975529411764705,585,707,18,42,2
